N,a,z2
-2.7379999999999995,0.0646996168137855,8.372080831701351e-05
-2.730999999999998,0.06515410297723719,8.490114269536855e-05
-2.724,0.0656117817047708,8.609811796948993e-05
-2.7169999999999987,0.06607267542273602,8.731196875036449e-05
-2.710000000000001,0.0665368067150168,8.854293295663009e-05
-2.7029999999999994,0.06700419832413976,8.979125186121307e-05
-2.695999999999998,0.06747487315238705,9.105717013861447e-05
-2.689,0.0679488542629192,9.234093591286868e-05
-2.6819999999999986,0.06842616488090592,9.364280080617844e-05
-2.6750000000000007,0.06890682839466251,9.496301998822937e-05
-2.6679999999999993,0.06939086835679784,9.630185222620895e-05
-2.6610000000000014,0.06987830848536636,9.765955993552048e-05
-2.654,0.07036917266503243,9.903640923122294e-05
-2.6469999999999985,0.07086348494823881,0.00010043266998018539
-2.6400000000000006,0.07136126955638603,0.00010184861585398374
-2.632999999999999,0.07186255088101998,0.0001032845243825437
-2.6260000000000012,0.07236735348502536,0.00010474067700853225
-2.6189999999999998,0.0728757021038313,0.00010621735914252726
-2.6119999999999983,0.07338762164662156,0.00010771486021895356
-2.6050000000000004,0.07390313719755592,0.00010923347375281549
-2.597999999999999,0.07442227401700002,0.00011077349739722874
-2.591000000000001,0.07494505754276139,0.00011233523300175632
-2.5839999999999996,0.07547151339133788,0.00011391898667157787
-2.576999999999998,0.07600166735917117,0.0001155250688274821
-2.5700000000000003,0.07653554542391149,0.00011715379426671236
-2.562999999999999,0.07707317374569135,0.00011880548222467053
-2.556000000000001,0.07761457866840556,0.0001204804564374823
-2.5489999999999995,0.07815978672100421,0.0001221790452054573
-2.541999999999998,0.07870882461879068,0.000123901581457431
-2.535,0.07926171926473155,0.00012564840281602233
-2.5279999999999987,0.07981849775077565,0.00012741985166381156
-2.521000000000001,0.08037918735917964,0.00012921627521044206
-2.5139999999999993,0.08094381556384705,0.0001310380255606818
-2.506999999999998,0.08151241003167264,0.00013288545978343055
-2.5,0.0820849986238988,0.00013475893998170937
-2.4929999999999986,0.08266160939748168,0.00013665883336363665
-2.4860000000000007,0.08324227060646398,0.00013858551231439557
-2.478999999999999,0.08382701070336171,0.00014053935446923038
-2.4720000000000013,0.08441585834055602,0.00014252074278745645
-2.465,0.08500884237169956,0.00014453006562752926
-2.4579999999999984,0.08560599185312819,0.000146567716823157
-2.4510000000000005,0.08620733604528567,0.0001486340957604962
-2.443999999999999,0.08681290441415837,0.00015072960745643596
-2.437000000000001,0.08742272663271689,0.0001528546626379749
-2.4299999999999997,0.08803683258237259,0.000155009677822734
-2.4229999999999983,0.08865525235443955,0.0001571950754005872
-2.4160000000000004,0.08927801625161003,0.00015941128371645488
-2.408999999999999,0.08990515478944024,0.00016165873715426416
-2.402000000000001,0.09053669869784335,0.0001639378762220814
-2.3949999999999996,0.0911726789225979,0.0001662491476384625
-2.387999999999998,0.09181312662686181,0.00016859300442000324
-2.3810000000000002,0.09245807319270043,0.00017096990597013497
-2.3739999999999988,0.09310755022262517,0.00017338031816917338
-2.367000000000001,0.09376158954113978,0.00017582471346562343
-2.3599999999999994,0.09442022319630239,0.0001783035709687912
-2.352999999999998,0.09508348346129358,0.00018081737654268183
-2.346,0.09575140283599869,0.00018336662290123395
-2.3389999999999986,0.09642401404860138,0.00018595180970489751
-2.3320000000000007,0.09710135005718498,0.00018857344365855956
-2.3249999999999993,0.09778344405135013,0.00019123203861087044
-2.3180000000000014,0.09847032945383831,0.00019392811565494914
-2.311,0.09916203992217239,0.0001966622032305302
-2.3039999999999985,0.09985860935030336,0.0001994348372275299
-2.2970000000000006,0.10056007187027222,0.00020224656109108625
-2.289999999999999,0.1012664618538835,0.00020509792592808082
-2.2830000000000013,0.10197781391438701,0.0002079894906151469
-2.276,0.1026941629081768,0.00021092182190822313
-2.2689999999999984,0.10341554393649652,0.00021389549455362884
-2.2620000000000005,0.10414199234716051,0.00021691109140072076
-2.254999999999999,0.10487354373628699,0.000219969203516138
-2.248000000000001,0.10561023395003967,0.00022307043029964224
-2.2409999999999997,0.10635209908638715,0.00022621537960161424
-2.233999999999998,0.10709917549686918,0.00022940466784218368
-2.2270000000000003,0.10785149978837898,0.0002326389201320542
-2.219999999999999,0.10860910882495811,0.0002359187703950319
-2.213000000000001,0.10937203972960018,0.00023924486149226482
-2.2059999999999995,0.11014032988607295,0.00024261784534825945
-2.198999999999998,0.11091401694074743,0.0002460383830786482
-2.192,0.11169313880444368,0.00024950714511977443
-2.1849999999999987,0.11247773365428972,0.0002530248113601067
-2.178000000000001,0.11326783993558938,0.00025659207127348596
-2.1709999999999994,0.11406349636370933,0.00026020962405427865
-2.163999999999998,0.11486474192597335,0.00026387817875440917
-2.157,0.11567161588357389,0.00026759845442234125
-2.1499999999999986,0.11648415777349712,0.0002713711802440194
-2.1430000000000007,0.11730240741045743,0.0002751970956857788
-2.1359999999999992,0.11812640488885157,0.0002790769506392979
-2.1290000000000013,0.11895619058471998,0.0002830115055685645
-2.122,0.11979180515772868,0.0002870015316589446
-2.1149999999999984,0.12063328955315848,0.00029104781096832353
-2.1080000000000005,0.12148068500391271,0.0002951511365803972
-2.100999999999999,0.12233403303253887,0.0002993123127601262
-2.094000000000001,0.12319337545326021,0.00030353215511135873
-2.0869999999999997,0.12405875437402819,0.0003078114907367092
-2.0799999999999983,0.12493021219858264,0.00031215115839965774
-2.0730000000000004,0.12580779162853087,0.0003165520086889569
-2.065999999999999,0.12669153566544142,0.00032101490418535636
-2.059000000000001,0.12758148761294802,0.0003255407196306562
-2.0519999999999996,0.12847769107887508,0.00033013034209917715
-2.044999999999998,0.1293801899773713,0.00033478467117161375
-2.0380000000000003,0.13028902853106283,0.0003395046191113621
-2.030999999999999,0.13120425127322152,0.00034429111104333304
-2.024000000000001,0.13212590304994398,0.00034914508513526394
-2.0169999999999995,0.13305402902235258,0.00035406749278162086
-2.009999999999998,0.13398867466880524,0.00035905929879005856
-2.003,0.13492988578712511,0.0003641214815705326
-1.9959999999999987,0.1358777084968463,0.00036925503332707876
-1.9890000000000008,0.13683218924147025,0.00037446096025227056
-1.9819999999999993,0.13779337479074544,0.0003797402827244568
-1.9749999999999979,0.13876131224295554,0.0003850940355077401
-1.968,0.13973604902722894,0.00039052326795480265
-1.9609999999999985,0.1407176329058641,0.0003960290442125905
-1.9540000000000006,0.1417061119766664,0.0004016124434308704
-1.9469999999999992,0.14270153467530916,0.0004072745599737693
-1.9400000000000013,0.14370394977770273,0.00041301650363425023
-1.9329999999999998,0.14471340640238875,0.0004188393998516586
-1.9259999999999984,0.14572995401294328,0.0004247443899322913
-1.9190000000000005,0.1467536424204021,0.00043073263127310483
-1.911999999999999,0.14778452178570303,0.0004368052975885787
-1.9050000000000011,0.1488226426221402,0.0004429635791407453
-1.8979999999999997,0.1498680557978434,0.0004492086829725101
-1.8909999999999982,0.1509208125382668,0.0004555418331442134
-1.8840000000000003,0.15198096442870088,0.0004619642709735608
-1.876999999999999,0.15304856341680137,0.00046847725527893343
-1.870000000000001,0.15412366181513126,0.00047508206262609907
-1.8629999999999995,0.15520631230372828,0.0004817799875784487
-1.855999999999998,0.15629656793268243,0.0004885723429507123
-1.8490000000000002,0.1573944821247371,0.0004954604600662839
-1.8419999999999987,0.15850010867790854,0.0005024456890181763
-1.8350000000000009,0.1596135017681179,0.0005095293989336195
-1.8279999999999994,0.1607347159518505,0.0005167129782424413
-1.820999999999998,0.16186380616882515,0.00052399783494918
-1.814,0.16300082774468777,0.0005313853969090675
-1.8069999999999986,0.1641458363937243,0.0005388771121079061
-1.8000000000000007,0.16529888822158642,0.0005464744489458505
-1.7929999999999993,0.1664600397280456,0.0005541788965252504
-1.7860000000000014,0.16762934780975677,0.0005619919649424882
-1.779,0.16880686976305115,0.0005699151855839942
-1.7719999999999985,0.16999266328673937,0.0005779501114263749
-1.7650000000000006,0.17118678648494082,0.0005860983173408143
-1.7579999999999991,0.17238929786993232,0.000594361400401765
-1.7510000000000012,0.1736002563650111,0.0006027409801999516
-1.7439999999999998,0.174819721307387,0.0006112386991598491
-1.7369999999999983,0.17604775245108548,0.0006198562228615735
-1.7300000000000004,0.17728440996987774,0.0006285952403673536
-1.722999999999999,0.17852975446023084,0.0006374574645526063
-1.716000000000001,0.17978384694427277,0.000646444632441634
-1.7089999999999996,0.1810467488727874,0.0006555585055481229
-1.7019999999999982,0.18231852212822133,0.0006648008702203746
-1.6950000000000003,0.18359922902771783,0.0006741735379914477
-1.6879999999999988,0.18488893232617254,0.0006836783459342402
-1.681000000000001,0.18618769521930384,0.0006933171570215276
-1.6739999999999995,0.18749558134675465,0.0007030918604911498
-1.666999999999998,0.18881265479520626,0.0007130043722162745
-1.6600000000000001,0.1901389801015205,0.0007230566350809281
-1.6529999999999987,0.1914746222559041,0.0007332506193608232
-1.6460000000000008,0.19281964670508847,0.0007435883231095027
-1.6389999999999993,0.19417411935554216,0.0007540717725500066
-1.631999999999998,0.19553810657669532,0.0007647030224719811
-1.625,0.19691167520419406,0.0007754841566344403
-1.6179999999999986,0.19829489254317728,0.0007864172881742044
-1.6110000000000007,0.19968782637156998,0.0007975045600200456
-1.6039999999999992,0.2010905449434099,0.0008087481453127512
-1.5970000000000013,0.20250311699218623,0.0008201502478310213
-1.5899999999999999,0.20392561173421347,0.0008317131024234637
-1.5829999999999984,0.20535809887201786,0.0008434389754465893
-1.5760000000000005,0.20680064859775507,0.0008553301652090436
-1.568999999999999,0.20825333159665174,0.0008673890024220997
-1.5620000000000012,0.20971621905046398,0.0008796178506564438
-1.5549999999999997,0.21118938264097123,0.0008920191068054913
-1.5479999999999983,0.21267289455348343,0.0009045952015551416
-1.5410000000000004,0.21416682748038035,0.00091734859986022
-1.533999999999999,0.21567125462467587,0.0009302818014276356
-1.527000000000001,0.21718624970359954,0.0009433973412062859
-1.5199999999999996,0.21871188695221486,0.0009566977898839682
-1.5129999999999981,0.22024824112705152,0.0009701857543911966
-1.5060000000000002,0.22179538750977068,0.000983863878412187
-1.4989999999999988,0.22335340191085626,0.0009977348429030498
-1.4920000000000009,0.22492236067332405,0.0010118013666172174
-1.4849999999999994,0.2265023406764689,0.0010260662066383837
-1.477999999999998,0.22809341933962632,0.0010405321589208522
-1.471,0.22969567462596835,0.0010552020588375744
-1.4639999999999986,0.23130918504632622,0.0010700787817359118
-1.4570000000000007,0.2329340296630317,0.0010851652435011625
-1.4499999999999993,0.23457028809379782,0.001100464401128146
-1.4429999999999978,0.2362180405156142,0.001115979253300727
-1.436,0.2378773676686784,0.0011317128409795922
-1.4289999999999985,0.23954835086035456,0.0011476682479983106
-1.4220000000000006,0.24123107196915175,0.0011638486016677214
-1.4149999999999991,0.24292561344874267,0.0011802570733889588
-1.4080000000000013,0.24463205833199717,0.0011968968792749933
-1.4009999999999998,0.24635049023505767,0.001213771280781065
-1.3939999999999984,0.2480809933614304,0.0012308835853438818
-1.3870000000000005,0.24982365250611394,0.0012482371470299114
-1.379999999999999,0.25157855305975674,0.0012658353671928166
-1.373000000000001,0.2533457810128354,0.001283681695140071
-1.3659999999999997,0.2551254229598749,0.0013017796288091012
-1.3589999999999982,0.2569175661036859,0.0013201327154528362
-1.3520000000000003,0.25872229825964,0.0013387445523350022
-1.3449999999999989,0.2605397078599759,0.0013576187874352317
-1.338000000000001,0.26236988395812577,0.0013767591201640076
-1.3309999999999995,0.2642129162330864,0.0013961693020878385
-1.323999999999998,0.26606889499380715,0.0014158531376645114
-1.3170000000000002,0.2679379111836177,0.0014358144849888042
-1.3099999999999987,0.2698200563846872,0.0014560572565487156
-1.3030000000000008,0.27171542282250516,0.0014765854199922553
-1.2959999999999994,0.2736241033704082,0.0014974029989051967
-1.288999999999998,0.27554619155412413,0.0015185140735996415
-1.282,0.2774817815563575,0.001539922781913802
-1.2749999999999986,0.2794309682214077,0.0015616333200230675
-1.2680000000000007,0.28139384705980935,0.0015836499432623878
-1.2609999999999992,0.28337051425302023,0.001605976966960423
-1.2540000000000013,0.2853610666581263,0.0016286187672852719
-1.2469999999999999,0.2873656018125957,0.001651579782102306
-1.2399999999999984,0.2893842179390511,0.0016748645118439245
-1.2330000000000005,0.2914170139500855,0.0016984775203916867
-1.225999999999999,0.2934640894531123,0.001722423435970886
-1.2190000000000012,0.2955255447552387,0.0017467069520576116
-1.2119999999999997,0.2976014808681889,0.0017713328282987799
-1.2049999999999983,0.2996919995132468,0.0017963058914449586
-1.1980000000000004,0.30179720312624336,0.00182163103629646
-1.190999999999999,0.30391719486257884,0.0018473132266627747
-1.184000000000001,0.30605207860227035,0.0018733574963354055
-1.1769999999999996,0.3082019589550505,0.0018997689500746123
-1.1699999999999982,0.3103669412654856,0.0019265527646098676
-1.1630000000000003,0.31254713161814096,0.001953714189654551
-1.1559999999999988,0.3147426368427823,0.001981258548934951
-1.149000000000001,0.31695356451960266,0.0020091912412336385
-1.1419999999999995,0.3191800229845029,0.0020375177414477556
-1.134999999999998,0.321422121334392,0.0020662436016620125
-1.1280000000000001,0.3236799694325367,0.0020953744522369576
-1.1209999999999987,0.3259536779139478,0.0021249160029125926
-1.1140000000000008,0.32824335819079353,0.002154874043927392
-1.1069999999999993,0.33054912245786794,0.0021852544471533315
-1.0999999999999979,0.3328710836980803,0.0022160631672466873
-1.093,0.33520935568799465,0.0022473062428152103
-1.0859999999999985,0.33756405300340886,0.0022789897976017645
-1.0790000000000006,0.3399352910249601,0.0023111200416844864
-1.0719999999999992,0.34232318594378824,0.0023437032726941085
-1.0650000000000013,0.34472785476721973,0.0023767458770481867
-1.0579999999999998,0.34714941532451044,0.0024102543312029888
-1.0509999999999984,0.34958798627261095,0.002444235202922785
-1.0440000000000005,0.3520436871019844,0.0024786951525671984
-1.036999999999999,0.3545166381424653,0.002513640934396714
-1.0300000000000011,0.35700696056914694,0.002549079397896409
-1.0229999999999997,0.359514776408329,0.002585017489118616
-1.0159999999999982,0.36204020854348806,0.0026214622520442468
-1.0090000000000003,0.36458338072130286,0.0026584208299634893
-1.001999999999999,0.3671444175577214,0.00269590046687597
-0.995000000000001,0.3697234445440586,0.0027339085089104717
-0.9879999999999995,0.3723205880531554,0.0027724524057649485
-0.9809999999999981,0.37493597534556206,0.002811539712166559
-0.9740000000000002,0.3775697345757779,0.002851178089352468
-0.9669999999999987,0.3802219947985348,0.00289137530657154
-0.9600000000000009,0.3828928859751117,0.0029321392426069977
-0.9529999999999994,0.38558253897971334,0.0029734778873208435
-0.945999999999998,0.3882910856058738,0.00301539934321976
-0.9390000000000001,0.3910186585729182,0.003057911827043287
-0.9319999999999986,0.39376539153247053,0.0031010236713743962
-0.9250000000000007,0.39653141907499256,0.003144743326272548
-0.9179999999999993,0.39931687673639016,0.0031890793609301083
-0.9110000000000014,0.4021219010046432,0.0032340404653517607
-0.9039999999999999,0.40494662932650494,0.0032796354520579557
-0.8969999999999985,0.4077912001142268,0.003325873257812028
-0.8900000000000006,0.4106557527523453,0.0033727629453719067
-0.8829999999999991,0.4135404276045155,0.00342031370526651
-0.8760000000000012,0.41644536602037957,0.0034685348575969584
-0.8689999999999998,0.41937071034250406,0.0035174358538635287
-0.8619999999999983,0.4223166039133445,0.0035670262788180147
-0.8550000000000004,0.4252831910822739,0.0036173158523424382
-0.847999999999999,0.4282706172126601,0.0036683144313542568
-0.8410000000000011,0.4312790286889781,0.003720032011738168
